ZooKeeper JMX enabled by default
Using config: /conf/zoo.cfg
2020-11-30 06:32:46,256 [myid:] - INFO  [main:QuorumPeerConfig@174] - Reading configuration from: /conf/zoo.cfg
2020-11-30 06:33:15,436 [myid:1] - INFO  [NIOWorkerThread-5:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48722 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:16,438 [myid:1] - WARN  [NIOWorkerThread-6:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48740; will be dropped if server is in r-o mode
2020-11-30 06:33:16,439 [myid:1] - INFO  [NIOWorkerThread-6:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48740 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:17,441 [myid:1] - WARN  [NIOWorkerThread-7:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48746; will be dropped if server is in r-o mode
2020-11-30 06:33:17,441 [myid:1] - INFO  [NIOWorkerThread-7:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48746 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:18,443 [myid:1] - WARN  [NIOWorkerThread-8:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48754; will be dropped if server is in r-o mode
2020-11-30 06:33:18,444 [myid:1] - INFO  [NIOWorkerThread-8:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48754 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:19,446 [myid:1] - WARN  [NIOWorkerThread-1:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48768; will be dropped if server is in r-o mode
2020-11-30 06:33:19,446 [myid:1] - INFO  [NIOWorkerThread-1:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48768 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:20,448 [myid:1] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48780; will be dropped if server is in r-o mode
2020-11-30 06:33:20,448 [myid:1] - INFO  [NIOWorkerThread-2:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48780 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:21,452 [myid:1] - WARN  [NIOWorkerThread-3:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48786; will be dropped if server is in r-o mode
2020-11-30 06:33:21,452 [myid:1] - INFO  [NIOWorkerThread-3:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48786 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:22,454 [myid:1] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48794; will be dropped if server is in r-o mode
2020-11-30 06:33:22,454 [myid:1] - INFO  [NIOWorkerThread-4:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48794 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:23,457 [myid:1] - WARN  [NIOWorkerThread-5:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48798; will be dropped if server is in r-o mode
2020-11-30 06:33:23,457 [myid:1] - INFO  [NIOWorkerThread-5:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48798 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:24,459 [myid:1] - WARN  [NIOWorkerThread-6:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48816; will be dropped if server is in r-o mode
2020-11-30 06:33:24,460 [myid:1] - INFO  [NIOWorkerThread-6:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48816 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:25,462 [myid:1] - WARN  [NIOWorkerThread-7:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48828; will be dropped if server is in r-o mode
2020-11-30 06:33:25,462 [myid:1] - INFO  [NIOWorkerThread-7:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48828 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:26,465 [myid:1] - WARN  [NIOWorkerThread-8:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48842; will be dropped if server is in r-o mode
2020-11-30 06:33:26,465 [myid:1] - INFO  [NIOWorkerThread-8:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48842 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:27,467 [myid:1] - WARN  [NIOWorkerThread-1:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48852; will be dropped if server is in r-o mode
2020-11-30 06:33:27,468 [myid:1] - INFO  [NIOWorkerThread-1:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48852 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:28,470 [myid:1] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48866; will be dropped if server is in r-o mode
2020-11-30 06:33:28,470 [myid:1] - INFO  [NIOWorkerThread-2:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48866 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:29,472 [myid:1] - WARN  [NIOWorkerThread-3:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48874; will be dropped if server is in r-o mode
2020-11-30 06:33:29,473 [myid:1] - INFO  [NIOWorkerThread-3:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48874 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:30,475 [myid:1] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48882; will be dropped if server is in r-o mode
2020-11-30 06:33:30,475 [myid:1] - INFO  [NIOWorkerThread-4:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48882 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:31,477 [myid:1] - WARN  [NIOWorkerThread-5:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48888; will be dropped if server is in r-o mode
2020-11-30 06:33:31,477 [myid:1] - INFO  [NIOWorkerThread-5:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48888 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:32,480 [myid:1] - WARN  [NIOWorkerThread-6:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48900; will be dropped if server is in r-o mode
2020-11-30 06:33:32,480 [myid:1] - INFO  [NIOWorkerThread-6:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48900 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:33,482 [myid:1] - WARN  [NIOWorkerThread-7:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48904; will be dropped if server is in r-o mode
2020-11-30 06:33:33,483 [myid:1] - INFO  [NIOWorkerThread-7:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48904 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:34,485 [myid:1] - WARN  [NIOWorkerThread-8:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48920; will be dropped if server is in r-o mode
2020-11-30 06:33:34,485 [myid:1] - INFO  [NIOWorkerThread-8:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48920 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:35,487 [myid:1] - WARN  [NIOWorkerThread-1:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48936; will be dropped if server is in r-o mode
2020-11-30 06:33:35,487 [myid:1] - INFO  [NIOWorkerThread-1:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48936 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:36,489 [myid:1] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48952; will be dropped if server is in r-o mode
2020-11-30 06:33:36,490 [myid:1] - INFO  [NIOWorkerThread-2:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48952 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:37,492 [myid:1] - WARN  [NIOWorkerThread-3:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48958; will be dropped if server is in r-o mode
2020-11-30 06:33:37,492 [myid:1] - INFO  [NIOWorkerThread-3:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48958 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:38,494 [myid:1] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48968; will be dropped if server is in r-o mode
2020-11-30 06:33:38,495 [myid:1] - INFO  [NIOWorkerThread-4:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48968 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:39,497 [myid:1] - WARN  [NIOWorkerThread-5:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48976; will be dropped if server is in r-o mode
2020-11-30 06:33:39,497 [myid:1] - INFO  [NIOWorkerThread-5:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48976 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:40,499 [myid:1] - WARN  [NIOWorkerThread-6:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48988; will be dropped if server is in r-o mode
2020-11-30 06:33:40,499 [myid:1] - INFO  [NIOWorkerThread-6:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48988 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:41,502 [myid:1] - WARN  [NIOWorkerThread-7:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48994; will be dropped if server is in r-o mode
2020-11-30 06:33:41,502 [myid:1] - INFO  [NIOWorkerThread-7:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48994 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
